Date,Close
2022-05-26 00:00:00+00:00,29267.224609375
2022-05-27 00:00:00+00:00,28627.57421875
2022-05-28 00:00:00+00:00,28814.900390625
2022-05-29 00:00:00+00:00,29445.95703125
2022-05-30 00:00:00+00:00,31726.390625
2022-05-31 00:00:00+00:00,31792.310546875
2022-06-01 00:00:00+00:00,29799.080078125
2022-06-02 00:00:00+00:00,30467.48828125
2022-06-03 00:00:00+00:00,29704.390625
2022-06-04 00:00:00+00:00,29832.9140625
2022-06-05 00:00:00+00:00,29906.662109375
2022-06-06 00:00:00+00:00,31370.671875
2022-06-07 00:00:00+00:00,31155.478515625
2022-06-08 00:00:00+00:00,30214.35546875
2022-06-09 00:00:00+00:00,30111.998046875
2022-06-10 00:00:00+00:00,29083.8046875
2022-06-11 00:00:00+00:00,28360.810546875
2022-06-12 00:00:00+00:00,26762.6484375
2022-06-13 00:00:00+00:00,22487.388671875
2022-06-14 00:00:00+00:00,22206.79296875
2022-06-15 00:00:00+00:00,22572.83984375
2022-06-16 00:00:00+00:00,20381.650390625
2022-06-17 00:00:00+00:00,20471.482421875
2022-06-18 00:00:00+00:00,19017.642578125
2022-06-19 00:00:00+00:00,20553.271484375
2022-06-20 00:00:00+00:00,20599.537109375
2022-06-21 00:00:00+00:00,20710.59765625
2022-06-22 00:00:00+00:00,19987.029296875
2022-06-23 00:00:00+00:00,21085.876953125
2022-06-24 00:00:00+00:00,21231.65625
2022-06-25 00:00:00+00:00,21502.337890625
2022-06-26 00:00:00+00:00,21027.294921875
2022-06-27 00:00:00+00:00,20735.478515625
2022-06-28 00:00:00+00:00,20280.634765625
2022-06-29 00:00:00+00:00,20104.0234375
2022-06-30 00:00:00+00:00,19784.7265625
2022-07-01 00:00:00+00:00,19269.3671875
2022-07-02 00:00:00+00:00,19242.255859375
2022-07-03 00:00:00+00:00,19297.076171875
2022-07-04 00:00:00+00:00,20231.26171875
2022-07-05 00:00:00+00:00,20190.115234375
2022-07-06 00:00:00+00:00,20548.24609375
2022-07-07 00:00:00+00:00,21637.587890625
2022-07-08 00:00:00+00:00,21731.1171875
2022-07-09 00:00:00+00:00,21592.20703125
2022-07-10 00:00:00+00:00,20860.44921875
2022-07-11 00:00:00+00:00,19970.556640625
2022-07-12 00:00:00+00:00,19323.9140625
2022-07-13 00:00:00+00:00,20212.07421875
2022-07-14 00:00:00+00:00,20569.919921875
2022-07-15 00:00:00+00:00,20836.328125
2022-07-16 00:00:00+00:00,21190.31640625
2022-07-17 00:00:00+00:00,20779.34375
2022-07-18 00:00:00+00:00,22485.689453125
2022-07-19 00:00:00+00:00,23389.43359375
2022-07-20 00:00:00+00:00,23231.732421875
2022-07-21 00:00:00+00:00,23164.62890625
2022-07-22 00:00:00+00:00,22714.978515625
2022-07-23 00:00:00+00:00,22465.478515625
2022-07-24 00:00:00+00:00,22609.1640625
2022-07-25 00:00:00+00:00,21361.701171875
2022-07-26 00:00:00+00:00,21239.75390625
2022-07-27 00:00:00+00:00,22930.548828125
2022-07-28 00:00:00+00:00,23843.88671875
2022-07-29 00:00:00+00:00,23804.6328125
2022-07-30 00:00:00+00:00,23656.20703125
2022-07-31 00:00:00+00:00,23336.896484375
2022-08-01 00:00:00+00:00,23314.19921875
2022-08-02 00:00:00+00:00,22978.1171875
2022-08-03 00:00:00+00:00,22846.5078125
2022-08-04 00:00:00+00:00,22630.95703125
2022-08-05 00:00:00+00:00,23289.314453125
2022-08-06 00:00:00+00:00,22961.279296875
2022-08-07 00:00:00+00:00,23175.890625
2022-08-08 00:00:00+00:00,23809.486328125
2022-08-09 00:00:00+00:00,23164.318359375
2022-08-10 00:00:00+00:00,23947.642578125
2022-08-11 00:00:00+00:00,23957.529296875
2022-08-12 00:00:00+00:00,24402.818359375
2022-08-13 00:00:00+00:00,24424.068359375
2022-08-14 00:00:00+00:00,24319.333984375
2022-08-15 00:00:00+00:00,24136.97265625
2022-08-16 00:00:00+00:00,23883.291015625
2022-08-17 00:00:00+00:00,23335.998046875
2022-08-18 00:00:00+00:00,23212.73828125
2022-08-19 00:00:00+00:00,20877.552734375
2022-08-20 00:00:00+00:00,21166.060546875
2022-08-21 00:00:00+00:00,21534.12109375
2022-08-22 00:00:00+00:00,21398.908203125
2022-08-23 00:00:00+00:00,21528.087890625
2022-08-24 00:00:00+00:00,21395.01953125
2022-08-25 00:00:00+00:00,21600.904296875
2022-08-26 00:00:00+00:00,20260.01953125
2022-08-27 00:00:00+00:00,20041.73828125
2022-08-28 00:00:00+00:00,19616.814453125
2022-08-29 00:00:00+00:00,20297.994140625
2022-08-30 00:00:00+00:00,19796.80859375
2022-08-31 00:00:00+00:00,20049.763671875
2022-09-01 00:00:00+00:00,20127.140625
2022-09-02 00:00:00+00:00,19969.771484375
2022-09-03 00:00:00+00:00,19832.087890625
2022-09-04 00:00:00+00:00,19986.712890625
2022-09-05 00:00:00+00:00,19812.37109375
2022-09-06 00:00:00+00:00,18837.66796875
2022-09-07 00:00:00+00:00,19290.32421875
2022-09-08 00:00:00+00:00,19329.833984375
2022-09-09 00:00:00+00:00,21381.15234375
2022-09-10 00:00:00+00:00,21680.5390625
2022-09-11 00:00:00+00:00,21769.255859375
2022-09-12 00:00:00+00:00,22370.44921875
2022-09-13 00:00:00+00:00,20296.70703125
2022-09-14 00:00:00+00:00,20241.08984375
2022-09-15 00:00:00+00:00,19701.2109375
2022-09-16 00:00:00+00:00,19772.583984375
2022-09-17 00:00:00+00:00,20127.576171875
2022-09-18 00:00:00+00:00,19419.505859375
2022-09-19 00:00:00+00:00,19544.12890625
2022-09-20 00:00:00+00:00,18890.7890625
2022-09-21 00:00:00+00:00,18547.400390625
2022-09-22 00:00:00+00:00,19413.55078125
2022-09-23 00:00:00+00:00,19297.638671875
2022-09-24 00:00:00+00:00,18937.01171875
2022-09-25 00:00:00+00:00,18802.09765625
2022-09-26 00:00:00+00:00,19222.671875
2022-09-27 00:00:00+00:00,19110.546875
2022-09-28 00:00:00+00:00,19426.720703125
2022-09-29 00:00:00+00:00,19573.05078125
2022-09-30 00:00:00+00:00,19431.7890625
2022-10-01 00:00:00+00:00,19312.095703125
2022-10-02 00:00:00+00:00,19044.107421875
2022-10-03 00:00:00+00:00,19623.580078125
2022-10-04 00:00:00+00:00,20336.84375
2022-10-05 00:00:00+00:00,20160.716796875
2022-10-06 00:00:00+00:00,19955.443359375
2022-10-07 00:00:00+00:00,19546.849609375
2022-10-08 00:00:00+00:00,19416.568359375
2022-10-09 00:00:00+00:00,19446.42578125
2022-10-10 00:00:00+00:00,19141.484375
2022-10-11 00:00:00+00:00,19051.41796875
2022-10-12 00:00:00+00:00,19157.4453125
2022-10-13 00:00:00+00:00,19382.904296875
2022-10-14 00:00:00+00:00,19185.65625
2022-10-15 00:00:00+00:00,19104.94921875
